#
# contig_name	read_name
#
loci2_rep_c948	SGN-U596441-1023|
loci2_c949	SGN-L1399-AY376851|
loci2_c949	SGN-U597752-1399|
loci2_rep_c950	SGN-L4506-AY217012|
loci2_rep_c950	SGN-L4506-X74907|
loci2_c951	SGN-L1220-AY897575|
loci2_c951	SGN-U581540-1220|
loci2_rep_c952	SGN-L513-AF059490|
loci2_rep_c952	SGN-U581571-513|
loci2_rep_c953	SGN-U580728-236|
loci2_rep_c953	SGN-U592838-236|
loci2_rep_c954	SGN-U581259-5432|
loci2_rep_c954	SGN-U590441-5432|
loci2_c955	SGN-L5276-AB211522|
loci2_c955	SGN-U575514-5276|
loci2_c956	SGN-L5129-AK224737|
loci2_c956	SGN-L5129-Z68138|
loci2_c957	SGN-L5489-U89684|
loci2_c957	SGN-U587549-5489|
loci2_c958	SGN-L5490-U89683|
loci2_c958	SGN-U596496-5490|
loci2_c959	SGN-L1089-AY897573|
loci2_c959	SGN-U563984-1089|
loci2_rep_c960	SGN-L1297-AF204790|
loci2_rep_c960	SGN-U581242-1297|
loci2_c961	SGN-L5348-AY568716|
loci2_c961	SGN-U577390-5348|
loci2_rep_c962	SGN-L5169-X55693|
loci2_rep_c962	SGN-L5169-X55694|
loci2_c963	SGN-L5385-AY422466|
loci2_c963	SGN-U567631-5385|
loci2_c964	SGN-L5458-AF308936|
loci2_c964	SGN-U596543-5458|
loci2_c965	SGN-L86-AF204794|
loci2_c965	SGN-U568228-86|
loci2_c966	SGN-L5128-AK224744|
loci2_c966	SGN-L5128-X59883|
loci2_rep_c967	SGN-L5357-X92888|
loci2_rep_c967	SGN-U579957-5357|
loci2_c968	SGN-U579872-502|
loci2_c968	SGN-L502-AK246651.1|
loci2_c968	SGN-L502-AF096251|
loci2_c969	SGN-L181-BT014412|
loci2_c969	SGN-L181-AK246617.1|
loci2_c969	SGN-U579568-181|
loci2_rep_c970	SGN-U594194-8329|
loci2_rep_c970	SGN-U594193-8329|
loci2_c971	SGN-L318-AY253832|
loci2_c971	SGN-U563443-318|
loci2_c972	SGN-L5062-U89678|
loci2_c972	SGN-U593861-5062|
loci2_c973	SGN-L5493-U89680|
loci2_c973	SGN-U601268-5493|
loci2_rep_c974	SGN-L5487-Z68309|
loci2_rep_c974	SGN-U577362-5487|
loci2_c975	SGN-U566282-704|
loci2_c975	SGN-U589014-704|
loci2_c976	SGN-L128-FJ190668.1|
loci2_c976	SGN-U603109-128|
loci2_c977	SGN-L5352-AY730763|
loci2_c977	SGN-U601770-5352|
loci2_rep_c978	SGN-U591003-5394|
loci2_rep_c978	SGN-U592785-5394|
loci2_c979	SGN-L5494-U89679|
loci2_c979	SGN-U588938-5494|
loci2_c980	SGN-L362-AJ277562|
loci2_c980	SGN-U581272-362|
loci2_c981	SGN-L576-U62329|
loci2_c981	SGN-L576-U64818|
loci2_c981	SGN-U586194-576|
loci2_rep_c982	SGN-L5341-DQ117941|
loci2_rep_c982	SGN-U567643-5341|
loci2_c983	SGN-L5345-AY568724|
loci2_c983	SGN-U579548-5345|
loci2_c984	SGN-L5300-AJ270963|
loci2_c984	SGN-U580312-5300|
loci2_rep_c985	SGN-L1467-M13543|
loci2_rep_c985	SGN-U577731-1467|
loci2_rep_c986	SGN-L1590-AY497475|
loci2_rep_c986	SGN-U587165-1590|
loci2_rep_c987	SGN-L69-AF022016|
loci2_rep_c987	SGN-U577813-69|
loci2_rep_c988	SGN-L5158-X73848|
loci2_rep_c988	SGN-U593580-5158|
loci2_c989	SGN-L1458-AJ438940|
loci2_c989	SGN-U583533-1458|
loci2_rep_c990	SGN-U580415-798|
loci2_rep_c990	SGN-U591074-798|
loci2_c991	SGN-L5088-X79074|
loci2_c991	SGN-L5088-AK246696.1|
loci2_c992	SGN-U570004-706|
loci2_c992	SGN-L706-AY028373|
loci2_c992	SGN-L706-AF230372|
loci2_c993	SGN-L5492-U89681|
loci2_c993	SGN-U588937-5492|
loci2_rep_c994	SGN-L4507-DQ058750|
loci2_rep_c994	SGN-U577352-4507|
loci2_c995	SGN-L5193-AF363784|
loci2_c995	SGN-U589055-5193|
loci2_c996	SGN-L520-BT014091|
loci2_c996	SGN-L520-AF059488|
loci2_c996	SGN-U580310-520|
loci2_c997	SGN-L1413-AF362730|
loci2_c997	SGN-U582286-1413|
loci2_rep_c998	SGN-L5419-AY157062|
loci2_rep_c998	SGN-U570700-5419|
loci2_c999	SGN-L5446-AF332957|
loci2_c999	SGN-U580537-5446|
loci2_c999	SGN-U579155-5446|
loci2_c1000	SGN-L5528-L24063|
loci2_c1000	SGN-U598905-5528|
loci2_c1001	SGN-L5152-BT012864|
loci2_c1001	SGN-U576634-5152|
loci2_c1001	SGN-L5152-AY568723|
loci2_rep_c1002	SGN-U589841-1489|
loci2_rep_c1002	SGN-U592214-1489|
loci2_c1003	SGN-L594-AY097179|
loci2_c1003	SGN-L594-AY097178|
loci2_c1004	SGN-U583056-5248|
loci2_c1004	SGN-L5248-DQ178133.1|
loci2_c1004	SGN-U583057-5248|
loci2_c1005	SGN-L5315-DQ539436|
loci2_c1005	SGN-U576905-5315|
loci2_c1006	SGN-U588625-5356|
loci2_c1006	SGN-U567071-5356|
loci2_c1006	SGN-L5356-X98930|
loci2_c1007	SGN-L5549-L24007|
loci2_c1007	SGN-U602782-5549|
loci2_rep_c1008	SGN-U578672-372|
loci2_rep_c1008	SGN-U593489-372|
loci2_rep_c1009	SGN-L5550-L24006|
loci2_rep_c1009	SGN-U566811-5550|
loci2_c1010	SGN-L8219-EU934734.1|
loci2_c1010	SGN-U588972-8219|
loci2_c1011	SGN-L5540-L24022|
loci2_c1011	SGN-U597441-5540|
loci2_c1012	SGN-L5507-X13958|
loci2_c1012	SGN-U578665-5507|
loci2_c1013	SGN-L5375-X72730|
loci2_c1013	SGN-U588432-5375|
loci2_c1014	SGN-U578484-254|
loci2_c1014	SGN-U577458-254|
loci2_c1014	SGN-L254-AJ849376|
loci2_c1015	SGN-L5047-BT013417|
loci2_c1015	SGN-U572466-5047|
loci2_c1016	SGN-L5537-L24027|
loci2_c1016	SGN-U579593-5537|
loci2_c1017	SGN-L85-AF204792|
loci2_c1017	SGN-U572569-85|
loci2_c1018	SGN-L5542-L24019|
loci2_c1018	SGN-U600583-5542|
loci2_rep_c1019	SGN-L5399-AY324397|
loci2_rep_c1019	SGN-U570666-5399|
loci2_c1020	SGN-L5535-L24054|
loci2_c1020	SGN-U599989-5535|
loci2_rep_c1021	SGN-U566673-498|
loci2_rep_c1021	SGN-U566675-498|
loci2_c1022	SGN-L1298-BT013922|
loci2_c1022	SGN-U570358-1298|
loci2_c1022	SGN-L1298-AF204785|
loci2_c1023	SGN-L5541-L24020|
loci2_c1023	SGN-U576205-5541|
loci2_c1024	SGN-L842-X99134|
loci2_c1024	SGN-U573247-842|
loci2_c1025	SGN-U580684-662|
loci2_c1025	SGN-U592631-662|
loci2_c1026	SGN-U579517-5210|
loci2_c1026	SGN-U579517-1471|
loci2_c1027	SGN-L74-AF022022|
loci2_c1027	SGN-U579607-74|
loci2_c1028	SGN-L1414-AF362735|
loci2_c1028	SGN-U581343-1414|
loci2_c1029	SGN-L5381-AY007562|
loci2_c1029	SGN-U579895-5381|
loci2_c1029	SGN-U579895-5113|
loci2_c1030	SGN-L5556-L24110|
loci2_c1030	SGN-U563545-5556|
loci2_c1031	SGN-L512-AF184233|
loci2_c1031	SGN-U584567-512|
loci2_c1032	SGN-L5524-L24067|
loci2_c1032	SGN-U602494-5524|
loci2_c1033	SGN-L1161-AY623905|
loci2_c1033	SGN-U582554-1161|
loci2_c1033	SGN-L1161-BT014113|
loci2_c1034	SGN-L5544-L24015|
loci2_c1034	SGN-U572346-5544|
loci2_rep_c1035	SGN-L1022-AY131231|
loci2_rep_c1035	SGN-L1022-AY131230|
loci2_c1036	SGN-L67-AF022013|
loci2_c1036	SGN-U599474-67|
loci2_c1037	SGN-L5527-L24064|
loci2_c1037	SGN-U566400-5527|
loci2_c1038	SGN-L5358-Z34527|
loci2_c1038	SGN-U582688-5358|
loci2_c1039	SGN-L5096-AK246516.1|
loci2_c1039	SGN-U580856-5096|
loci2_c1040	SGN-L504-AF096261|
loci2_c1040	SGN-U592252-504|
loci2_c1041	SGN-L5290-X92853|
loci2_c1041	SGN-U565615-5290|
loci2_c1042	SGN-L1267-AF252415|
loci2_c1042	SGN-U602074-1267|
loci2_rep_c1043	SGN-U577905-903|
loci2_rep_c1043	SGN-U590863-903|
loci2_rep_c1043	SGN-U577905-5429|
loci2_rep_c1043	SGN-U590863-5429|
loci2_c1044	SGN-U579654-1420|
loci2_c1044	SGN-U581233-1420|
loci2_c1045	SGN-L5533-L24058|
loci2_c1045	SGN-U578317-5533|
loci2_c1046	SGN-L4509-AM180140|
loci2_c1046	SGN-U568823-5145|
loci2_c1047	SGN-L5547-L24011|
loci2_c1047	SGN-U568949-5547|
loci2_c1048	SGN-U586045-1614|
loci2_c1048	SGN-L1614-AF184238|
loci2_c1048	SGN-L5260-AF184238|
loci2_c1049	SGN-L5472-AF081021|
loci2_c1049	SGN-U569636-5472|
loci2_c1050	SGN-L5529-L24062|
loci2_c1050	SGN-U571197-5529|
loci2_c1051	SGN-L840-X99210|
loci2_c1051	SGN-U583773-840|
loci2_c1052	SGN-U592081-5243|
loci2_c1052	SGN-U578575-5243|
loci2_c1052	SGN-U578575-5242|
loci2_rep_c1053	SGN-L5173-BT014434|
loci2_rep_c1053	SGN-L5173-Z46655|
loci2_rep_c1054	SGN-L5552-L24002|
loci2_rep_c1054	SGN-U578497-5552|
loci2_c1055	SGN-L5526-L24065|
loci2_c1055	SGN-U604615-5526|
loci2_c1056	SGN-L636-AY690424|
loci2_c1056	SGN-L636-BT013471|
loci2_c1056	SGN-U568685-636|
loci2_rep_c1057	SGN-L851-U76410|
loci2_rep_c1057	SGN-U563454-851|
loci2_rep_c1058	SGN-U578777-5158|
loci2_rep_c1058	SGN-U592929-5158|
loci2_c1059	SGN-L8210-EU908574.1|
loci2_c1059	SGN-U564724-8210|
loci2_c1060	SGN-L1560-AF148534|
loci2_c1060	SGN-U579691-1560|
loci2_c1061	SGN-L84-AF204791|
loci2_c1061	SGN-U595430-84|
loci2_c1062	SGN-L4-U75692|
loci2_c1062	SGN-U600410-4|
loci2_c1063	SGN-L260-BT013040|
loci2_c1063	SGN-U570355-260|
loci2_c1064	SGN-L87-AF204795|
loci2_c1064	SGN-U597181-87|
loci2_c1065	SGN-L386-AK246893.1|
loci2_c1065	SGN-U579555-386|
loci2_c1066	SGN-L8338-FJ440849.1|
loci2_c1066	SGN-U565955-8338|
loci2_c1067	SGN-L5251-AB001389|
loci2_c1067	SGN-U571594-5251|
loci2_c1068	SGN-L737-AF022874|
loci2_c1068	SGN-U564881-737|
loci2_c1069	SGN-L8308-GQ222185.1|
loci2_c1069	SGN-U575143-8308|
loci2_c1070	SGN-L5113-AK246199.1|
loci2_c1070	SGN-U580167-5113|
loci2_c1071	SGN-L5048-AB223043|
loci2_c1071	SGN-U570212-5048|
loci2_c1072	SGN-L366-DQ056437|
loci2_c1072	SGN-U585906-366|
loci2_rep_c1073	SGN-U581372-1297|
loci2_rep_c1073	SGN-U590914-1297|
loci2_c1074	SGN-U580109-69|
loci2_c1074	SGN-U592610-69|
loci2_c1075	SGN-L5193-BT013334|
loci2_c1075	SGN-U567628-5193|
loci2_rep_c1076	SGN-L5190-BT013524|
loci2_rep_c1076	SGN-U580609-5190|
loci2_c1077	SGN-L5430-AF461042|
loci2_c1077	SGN-U573672-5430|
loci2_c1078	SGN-L1239-U28007|
loci2_c1078	SGN-U582493-1239|
loci2_c1079	SGN-L521-AF059489|
loci2_c1079	SGN-U581279-521|
loci2_c1080	SGN-L9-AF179248|
loci2_c1080	SGN-U565890-9|
loci2_c1081	SGN-L780-AF098674|
loci2_c1081	SGN-U602159-780|
loci2_c1082	SGN-L5050-BT014282|
loci2_c1082	SGN-U575508-5050|
loci2_c1083	SGN-L1223-AF014810|
loci2_c1083	SGN-U603809-1223|
loci2_c1084	SGN-L5255-EF063359.2|
loci2_c1084	SGN-U563240-5255|
loci2_c1085	SGN-L1150-AJ243417|
loci2_c1085	SGN-U576244-1150|
loci2_c1086	SGN-L1366-AK246580.1|
loci2_c1086	SGN-U578229-1366|
loci2_rep_c1087	SGN-U578246-5516|
loci2_rep_c1087	SGN-U578246-5450|
loci2_c1088	SGN-L979-AY114141|
loci2_c1088	SGN-U576717-979|
loci2_c1089	SGN-L1434-EU491503.1|
loci2_c1089	SGN-U569959-1434|
loci2_c1090	SGN-U583641-8270|
loci2_c1090	SGN-U583641-8232|
loci2_c1091	SGN-U562651-707|
loci2_c1091	SGN-U562652-707|
loci2_c1092	SGN-L5442-AF394216|
loci2_c1092	SGN-U578153-5442|
loci2_c1093	SGN-U588509-1459|
loci2_c1093	SGN-U588507-1459|
